inputs/gate/gate.sh.tar.gz,73062,ccsrm02.in2p3.fr:marsedpm.in2p3.fr
inputs/gate/release_Gate7.1_all.tar.gz,501843312,sbgse1.in2p3.fr:bohr3226.tier2.hep.manchester.ac.uk:srm-biomed.gridpp.rl.ac.uk:ccsrm02.in2p3.fr:marsedpm.in2p3.fr
inputs/gate/file-354131219599183.zip,41372,dc2-grid-64.brunel.ac.uk
inputs/merge/merge.sh.tar.gz,90104445,ccsrm02.in2p3.fr
inputs/merge/file-354131219599183.zip,41372,dc2-grid-64.brunel.ac.uk
