JobId,DownloadDuration_Sim,UploadDuration_Sim
32913815,9.422112484513491,1.1096667484416685
32913852,35.87135227833642,1.1100146412281902
32913842,9.241483582185083,1.0776100293333002
32913834,9.561806193119992,1.138829465424351
32913859,9.422112484513491,1.1101997876176029
32913848,10.927092337149588,1.0757601984078065
32913853,9.422112484513491,1.111967144319351
32913840,9.422112484513491,1.111289057720569
32913806,9.422112484513491,1.1123062783517526
32913825,11.72415711447502,1.2346891951165162
32913872,9.422112484455283,1.1099769175270922
32913837,9.422112484455283,1.1100043237092905
32913860,14.191572795549291,1.0630850615125382
32913839,52.22424184974807,1.1129046288697282
32913822,9.241483582150977,1.0750374767594622
32913891,9.241483582150977,1.0743588210898452
32913855,9.241483582150977,1.074502194285742
32913820,9.241483582150977,1.0752274643891724
32913846,9.241824022970832,1.0763724045973504
32913812,9.422112484513491,1.1132893711328506
32913866,9.18871622754159,1.064562150175334
32913831,9.241483582150977,1.0755850478963112
32913821,9.422112484455283,1.111001808247238
32913849,9.18871622754159,1.0641604017218924
32913863,9.18871622754159,1.0642832305893535
32913879,9.241483582150977,1.0750051551076467
32913838,10.038888800256245,1.234275669346971
32913847,14.21732509233334,1.0643859109986806
32913824,9.18871622754159,1.0646871233693673
32913813,9.422112484455283,1.111532521652407
32913804,9.422112484455283,1.1120440680388128
32913854,9.241483582150977,1.0749505076892092
32913865,9.241483582150977,1.0750307798516587
32913880,9.241483582150977,1.0749145819136174
32917410,14.178894741809927,1.0906884533542325
32917409,9.188716227603436,1.0908890884020366
32917928,9.241483582176443,1.0739263674840913
32913884,9.241483582150977,1.0746843303713831
32913830,9.18871622754159,1.064325259452744
32913881,9.241483582150977,1.0753650561455288
32913875,9.241483582150977,1.0744283551102853
32913808,11.219890167307312,1.074806639648159
32913878,11.167122812697926,1.0642046986322384
32913862,9.241483582150977,1.0749460540828295
32913857,9.241483582150977,1.0755247674824204
32917406,14.191572795600223,1.0628997006933787
32917408,14.21732509238791,1.062828624402755
32913807,11.240672386949882,1.0748190520171192
32913868,11.187905032340495,1.0641299357448588
32913870,11.187905032340495,1.064126785226108
32913805,9.18871622754159,1.0643028594568023
32917407,9.188716227603436,1.0628991728590336
32913826,9.241483582150977,1.0753506149048917
32913876,9.18871622754159,1.064603692444507
32913888,9.18871622754159,1.0646379769823398
32913896,9.18871622754159,1.067209356893727
32913798,9.241483582150977,1.0777009886296582
32913892,9.18871622754159,1.0647013089401298
32913800,9.241483582150977,1.075318326242268
32913890,9.18871622754159,1.0640245996619342
32913803,9.18871622754159,1.0642308512033196
32913885,9.18871622754159,1.064290265640011
32913814,9.241483582150977,1.0758484210891766
32913886,14.178894741758995,1.0934365641223849
32913864,9.18871622754159,1.0933134548467933
32913843,9.241483582150977,1.074944511812646
32913887,9.18871622754159,1.0641240883196588
32913889,9.241483582150977,1.0762938314001076
32917915,9.241483582176443,1.0731188458303222
32913882,9.241483582150977,1.0746167262477684
32913873,11.261454606592451,1.0747585819117376
32913874,11.208687251983065,1.0642513295606477
32913894,9.241483582150977,1.075458219027496
32913895,9.18871622754159,1.064470801720745
32913809,9.18871622754159,1.0641545707912883
32917919,9.241483582176443,1.073412363359239
32913833,9.241483582150977,1.075768520058773
32917917,9.241483582176443,1.4136637592309853
32913811,9.241483582150977,1.07487897779356
32913897,9.18871622754159,1.0641043604846345
32913883,9.18871622754159,1.0641184388368856
32913877,11.240672386949882,1.0750732540836907
32913818,9.18871622754159,1.0646332924443414
32913845,27.550102988774597,1.0788742190634366
32921382,26.930718683783198,1.1142354691546643
32921384,8.47834530385444,1.114257622990408
32921381,11.488551551956334,1.1142420783726266
32921383,11.488551551956334,1.1142421460681362
32921374,8.47834530385444,1.114174490692676
32921388,11.488551551956334,1.114246053766692
32921389,11.488551551956334,1.1141955737693934
32921378,8.47834530385444,1.1142119060677942
32921377,8.47834530385444,1.1136220906919334
32921380,8.47834530385444,1.1142600229941308
32921386,8.47834530385444,1.1646512168226764
32921375,11.488551551956334,1.1141350999241695
32921387,11.488551551956334,1.1023148291569669
32921379,8.47834530385444,1.1141987922310364
32921390,8.528774922306184,1.114260312227998
32921385,9.241483582285582,1.0739182602992514
32923147,129.59381899633445,1.0567712800984737
