JobId,DownloadDuration_Sim,UploadDuration_Sim
32913815,32.2942779369987,1.1096667484416685
32913852,28.84018303202356,1.1100146412281902
32913842,8.741625631349564,1.0776100293333002
32913834,28.96590736976941,1.138829465424351
32913859,32.2942779369987,1.1101997876176029
32913848,32.1320183216103,1.0757601984078065
32913853,352.9679612026721,1.111967144319351
32913840,30.072359863494057,1.111289057720569
32913806,28.84018303202356,1.1123062783517526
32913825,31.869699212158594,1.2346891951165162
32913872,29.42143738878076,1.1099769175270922
32913837,28.84018303197081,1.1100043237092905
32913860,8.705790682521183,1.0630850615125382
32913839,28.84018303202356,1.1129046288697282
32913822,8.741625631322677,1.0750374767594622
32913891,8.750448089260317,1.0743588210898452
32913855,8.750448089260317,1.074502194285742
32913820,8.741625631322677,1.0752274643891724
32913846,29.910100248105664,1.0763724045973504
32913812,32.2942779369987,1.1132893711328506
32913866,8.705790682521183,1.064562150175334
32913831,8.750448089260317,1.0755850478963112
32913821,31.84905479700683,1.111001808247238
32913849,8.702957470111869,1.0641604017218924
32913863,8.705790682521183,1.0642832305893535
32913879,8.741625631322677,1.0750051551076467
32913838,29.395281716191676,1.234275669346971
32913847,8.694135012174229,1.0643859109986806
32913824,8.702957470111869,1.0646871233693673
32913813,32.294277936947765,1.111532521652407
32913854,8.741625631322677,1.0749505076892092
32913804,352.38670684580575,1.1120440680388128
32913865,8.750448089260317,1.0750307798516587
32913880,8.741625631322677,1.0749145819136174
32917410,8.705790682572115,1.0626041130599333
32917409,8.694135012221523,1.0628047481150134
32917928,8.741625631337229,1.0739263674840913
32913884,8.753281301669631,1.0746843303713831
32913830,8.705790682521183,1.064325259452744
32913881,8.741625631322677,1.0753650561455288
32913875,8.750448089260317,1.0744283551102853
32913808,8.750448089260317,1.074806639648159
32913878,8.705790682521183,1.0642046986322384
32917406,8.705790682572115,1.0628997006933787
32913862,8.753281301669631,1.0749460540828295
32913857,8.750448089260317,1.0755247674824204
32917408,8.705790682572115,1.062828624402755
32913807,8.741625631322677,1.0748190520171192
32913868,8.694135012174229,1.0641299357448588
32913870,8.705790682521183,1.064126785226108
32913805,8.702957470111869,1.0643028594568023
32917407,8.705790682572115,1.0628991728590336
32913826,8.741625631322677,1.0753506149048917
32913876,8.694135012174229,1.064603692444507
32913888,8.705790682521183,1.0646379769823398
32913896,8.702957470111869,1.0645199646096444
32913798,8.750448089260317,1.0750115963455755
32913892,8.705790682521183,1.0647013089401298
32913800,8.753281301669631,1.075318326242268
32913890,8.705790682521183,1.0640245996619342
32913803,8.702957470111869,1.0642308512033196
32913885,8.694135012174229,1.064290265640011
32913814,8.750448089260317,1.0758484210891766
32913886,8.694135012174229,1.0644456305890344
32913864,8.694135012174229,1.0643225213134428
32913843,8.753281301669631,1.074944511812646
32913887,8.702957470111869,1.0641240883196588
32913889,8.753281301669631,1.0762938314001076
32917915,8.750448089274869,1.0731188458303222
32913882,8.750448089260317,1.0746167262477684
32913873,8.741625631322677,1.0747585819117376
32913874,8.705790682521183,1.0642513295606477
32913894,8.753281301669631,1.075458219027496
32913895,8.694135012174229,1.064470801720745
32913809,8.702957470111869,1.0641545707912883
32917919,8.750448089274869,1.073412363359239
32913833,8.753281301669631,1.075768520058773
32917917,8.75328130168782,1.4136637592309853
32913811,8.741625631322677,1.07487897779356
32913897,8.705790682521183,1.0641043604846345
32913883,8.702957470111869,1.0641184388368856
32913877,8.741625631322677,1.0750732540836907
32913818,8.694135012174229,1.0646332924443414
32913845,188.3126671070204,1.352156715845922
32921382,10.720142818725435,2.7346012539055664
32921384,10.702748563388013,2.735335033707088
32921381,10.708962483680807,2.7348201648856048
32921383,10.702748563388013,2.7348224069864955
32921374,13.397449926342233,2.732581524993293
32921388,13.397449926342233,2.7349518375849584
32921389,10.702748563388013,2.7332798387797084
32921378,10.702748563388013,2.7338207975553814
32921377,10.702748563388013,2.7142849293886684
32921380,10.708962483680807,2.7354145265271654
32921386,13.397449926342233,2.734141826222185
32921375,13.380055671004811,2.731276823731605
32921387,10.720142818725435,2.3397657552559394
32921379,10.720142818725435,2.733386440668255
32921390,13.386269591297605,2.73542410643131
32921385,188.3126671071368,1.3285416415747022
32923147,174.42189196305117,1.0567712800984737
