JobId,DownloadDuration_Sim,UploadDuration_Sim
33039659,15.530950856542901,1.1409755558161123
33039664,11.548160242509876,1.141458203239381
33039675,7.4873079787922165,1.1413923228265048
33039662,15.491922093556312,1.1413084712803538
33039683,15.609012506227423,1.1412820217956323
33039661,7.487307978792355,1.1414355888064165
33039665,7.4873079787922165,1.1411413290134078
33039672,15.53095044407177,1.1413111269503133
33039669,7.48730797879233,1.1411862197346636
33039658,7.48730797879233,1.141347423857951
33039671,7.4873079787922165,1.141379126951506
33039673,15.452890031600653,1.1410924630326917
33039666,11.313976118198529,1.1413416259201767
33039676,7.48730797879233,1.1411739145805768
33039682,15.569982093756295,1.141294533135806
33039677,7.487307978792344,1.1411491145790933
33039674,7.487307978792359,1.1413897743732377
33039660,11.313976118198529,1.141321254786817
33039667,11.54816024250988,1.1412308465387468
33039681,7.487307978792671,1.141398500147261
33039684,7.487307978792671,1.1412320506624383
33039668,7.487307978792671,1.1415114156097843
33039670,7.487307978792671,1.1413115970535728
33039678,7.4873079787922165,1.1414718939613522
33039680,7.232870532471054,1.0565455726791697
33043454,31.507598604990562,1.7455044135494973
