JobId,DownloadDuration_Sim,UploadDuration_Sim
33039659,36.349992321172884,1.1344705558185524
33039664,66.11190966547939,1.134953203241821
33039675,11.755324556317646,1.1348873228289449
33039665,9.756135751522265,1.1346363290158479
33039662,44.4959840547581,1.134803471282794
33039683,41.50471025397943,1.1347770217980724
33039669,9.756135751522365,1.1346812197371037
33039672,41.40713319187378,1.1348061269527534
33039661,66.09889939053195,1.1349305888088566
33039658,23.719395839188607,1.1348424238603911
33039671,9.756135751522265,1.134874126953946
33039673,35.729101969292586,1.1345874630351318
33039676,9.756135751522365,1.1346689145830169
33039666,66.0714850924055,1.1348366259226168
33039682,41.224989342609895,1.134789533138246
33039677,44.55985440256283,1.1346441145815334
33039674,66.02811971840725,1.1348847743756778
33039660,28.322310444241698,1.134816254789257
33039681,9.756135751522834,1.1348935001497011
33039684,14.784744616308728,1.1347270506648783
33039667,66.10076058337363,1.134725846541187
33039668,14.758992319522463,1.1350064156122244
33039670,14.746314265732451,1.1348065970560128
33039678,11.755324556317646,1.1349668939637922
33039680,9.330381460494294,1.0500405726816098
33043454,33.490236414118044,1.7389994135519373
